"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_attr","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","ref_author","ref_pubyr","reference_no","phylum","class","order","family","genus","plant_organ","plant_organ2","abund_value","abund_unit","lng","lat","occurrence_comments","collection_name","collection_subset","collection_aka","cc","state","county","latlng_basis","latlng_precision","geogscale","geogcomments","paleomodel","paleolng","paleolat","geoplate","cc","protected","formation","stratgroup","member","stratscale","zone","localsection","localbed","localbedunit","localorder","regionalsection","regionalbed","regionalbedunit","regionalorder","stratcomments","lithdescript","lithology1","lithadj1","lithification1","minor_lithology1","fossilsfrom1","lithology2","lithadj2","lithification2","minor_lithology2","fossilsfrom2","environment","tectonic_setting","geology_comments","assembl_comps","articulated_parts","associated_parts","common_body_parts","rare_body_parts","feed_pred_traces","artifacts","component_comments","pres_mode","preservation_quality","spatial_resolution","temporal_resolution","lagerstatten","concentration","orientation","abund_in_sediment","sorting","fragmentation","bioerosion","encrustation","preservation_comments","collection_type","collection_methods","museum","collection_coverage","collection_size","rock_censused","collectors","collection_dates","collection_comments","taxonomy_comments","taxon_environment","environment_basis","motility","life_habit","vision","diet","reproduction","ontogeny","ecospace_comments","composition","architecture","thickness","reinforcement","genus","formation","stratgroup","member","time_bins","time_contain","time_major","time_buffer","time_overlap","primary_reference","created","modified"
"181224","occ","","","17457","Gregorymys n. sp. formosus","species","46724","","Gregorymys formosus","","species","46110","Harrisonian","","24.8","20.43","Macdonald","1970","2356","Chordata","Mammalia","Rodentia","Geomyidae","Gregorymys","","","2","specimens","-102.500000","43.299999","see Matthew 1907, Wood 1936b; ","AMNH Rosebud 20","","","US","South Dakota","Shannon","based on political unit","1","small collection","","gp_mid","-91.74","47.87","101","US","","Harrison","","","","","BgBad","15","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","AMNH","","3 specimens","","","","","","terrestrial","","actively mobile","fossorial","","browser","viviparous","","","phosphatic","","","","Gregorymys","Harrison","","","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","J. R. Macdonald. 1970. Review of the Miocene Wounded Knee faunas of southwestern South Dakota. Bulletin of the Los Angeles County Museum of Natural History, Science 8:165-82","2002-05-15 00:00:00","2002-05-15 02:00:00"
"181225","occ","4292","","17457","Mesoreodon minor","species","48418","","Mesoreodon minor","","species","50828","Harrisonian","","24.8","20.43","Alroy","2002","6294","Chordata","Mammalia","Artiodactyla","Merycoidodontidae","Mesoreodon","","","1","specimens","-102.500000","43.299999","","AMNH Rosebud 20","","","US","South Dakota","Shannon","based on political unit","1","small collection","","gp_mid","-91.74","47.87","101","US","","Harrison","","","","","BgBad","15","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","AMNH","","3 specimens","","","","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Mesoreodon","Harrison","","","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:29","2002-06-03 02:35:29"
"181226","occ","4293","","17458","Fossorcastor brachyceps","species","46559","","Fossorcastor brachyceps","","species","51780","Harrisonian","","24.8","20.43","Alroy","2002","6294","Chordata","Mammalia","Rodentia","Castoridae","Fossorcastor","","","1","specimens","-102.500000","43.299999","","AMNH Rosebud 21","","","US","South Dakota","Shannon","based on political unit","1","small collection","","gp_mid","-91.74","47.87","101","US","","Harrison","","","","","BgBad","15","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","AMNH","","4 specimens","","","","","NISP 4","terrestrial","","actively mobile","amphibious","","browser","viviparous","","","phosphatic","","","","Fossorcastor","Harrison","","","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:29","2002-06-03 02:35:29"
"181227","occ","","","17458","Diceratherium n. sp. gregorii","species","45662","subjective synonym of","Diceratherium armatum","","species","45657","Harrisonian","","24.8","20.43","Macdonald","1970","2356","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Diceratherium","","","1","specimens","-102.500000","43.299999","of Peterson 1920","AMNH Rosebud 21","","","US","South Dakota","Shannon","based on political unit","1","small collection","","gp_mid","-91.74","47.87","101","US","","Harrison","","","","","BgBad","15","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","AMNH","","4 specimens","","","","","NISP 4","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Diceratherium","Harrison","","","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","J. R. Macdonald. 1970. Review of the Miocene Wounded Knee faunas of southwestern South Dakota. Bulletin of the Los Angeles County Museum of Natural History, Science 8:165-82","2002-05-15 00:00:00","2002-05-15 02:00:00"
"181228","occ","","","17458","Arretotherium n. sp. leptodus","species","44324","","Arretotherium leptodus","","species","44074","Harrisonian","","24.8","20.43","Macdonald","1970","2356","Chordata","Mammalia","Artiodactyla","Anthracotheriidae","Arretotherium","","","1","specimens","-102.500000","43.299999","mistakenly said to be from AMNH Rosebud 20 by Macdonald 1963","AMNH Rosebud 21","","","US","South Dakota","Shannon","based on political unit","1","small collection","","gp_mid","-91.74","47.87","101","US","","Harrison","","","","","BgBad","15","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","AMNH","","4 specimens","","","","","NISP 4","terrestrial","","actively mobile","ground dwelling","","grazer","viviparous","","","phosphatic","","","","Arretotherium","Harrison","","","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","J. R. Macdonald. 1970. Review of the Miocene Wounded Knee faunas of southwestern South Dakota. Bulletin of the Los Angeles County Museum of Natural History, Science 8:165-82","2002-05-15 00:00:00","2002-05-15 02:00:00"
"181229","occ","4294","","17458","Mesoreodon minor","species","48418","","Mesoreodon minor","","species","50828","Harrisonian","","24.8","20.43","Alroy","2002","6294","Chordata","Mammalia","Artiodactyla","Merycoidodontidae","Mesoreodon","","","1","specimens","-102.500000","43.299999","","AMNH Rosebud 21","","","US","South Dakota","Shannon","based on political unit","1","small collection","","gp_mid","-91.74","47.87","101","US","","Harrison","","","","","BgBad","15","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","AMNH","","4 specimens","","","","","NISP 4","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Mesoreodon","Harrison","","","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:29","2002-06-03 02:35:29"
"181438","occ","4374","","17506","Merycochoerus superbus","species","48269","recombined as","Promerycochoerus superbus","","species","49398","Harrisonian","","24.8","20.43","Alroy","2002","6294","Chordata","Mammalia","Artiodactyla","Merycoidodontidae","Promerycochoerus","","","","","-102.500000","43.299999","","F:AM Rosebud 2","","","US","South Dakota","Shannon","based on political unit","1","small collection","","gp_mid","-91.74","47.87","101","US","","Harrison","","","","","BgBad","15","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","","","","","","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Promerycochoerus","Harrison","","","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:29","2002-06-03 02:35:29"
"182471","occ","","","17704","Enhydrocyon pahinsintewakpa","species","46086","","Enhydrocyon pahinsintewakpa","","species","51890","Harrisonian","","24.8","20.43","Wang","1994","6226","Chordata","Mammalia","Carnivora","Canidae","Enhydrocyon","","","","","-103.800003","42.400002","3/4 NW of Ledingham Ranch; Tunnell Hill sensu stricto","Tunnel Hill","","","US","Nebraska","southern Sioux","based on political unit","1","","Ledingham Ranch","gp_mid","-93.30","47.08","101","US","","Harrison","Arikaree","Lower","bed","","NPlat","8","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","","some genera","","","","","","North Platte river drainage<br>status unclear: specimen of Schultz and Falkenbach 1949  tentatively referred to Mesoreodon ""cheeki"" but also to  ""M."" megalodon; from ""Ledingham Ranch""","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Enhydrocyon","Harrison","Arikaree","Lower","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","X. Wang. 1994. Phylogenetic systematics of the Hesperocyoninae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 221:1-207","2002-05-15 00:00:00","2022-10-12 18:24:44"
"182472","occ","","","17704","Pithecistes copei","species","50365","subjective synonym of","Leptauchenia decora","","species","47541","Harrisonian","","24.8","20.43","Schultz and Falkenbach","1968","3069","Chordata","Mammalia","Artiodactyla","Merycoidodontidae","Leptauchenia","","","","","-103.800003","42.400002","""upper part of Monroe Creek Formation... Tunnel Hill locality, Ledingham Ranch""","Tunnel Hill","","","US","Nebraska","southern Sioux","based on political unit","1","","Ledingham Ranch","gp_mid","-93.30","47.08","101","US","","Harrison","Arikaree","Lower","bed","","NPlat","8","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","","some genera","","","","","","North Platte river drainage<br>status unclear: specimen of Schultz and Falkenbach 1949  tentatively referred to Mesoreodon ""cheeki"" but also to  ""M."" megalodon; from ""Ledingham Ranch""","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Leptauchenia","Harrison","Arikaree","Lower","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","C. B. Schultz and C. H. Falkenbach. 1968. The Phylogeny of the Oreodonts. Part 1: Merycoidodontinae, Eporeodontinae, and Leptaucheniinae, Three Subfamilies Of Oreodonts, With an Appendix to the Revision Of The Merycoidodontidae, and Part 2. Summary and Conclusions Concerning the Merycoidodontidae. Bulletin of the American Museum of Natural History 139:1-498","2002-05-15 00:00:00","2022-10-12 18:24:44"
"182473","occ","","","17704","Pseudocyclopidius lullianus","species","51169","recombined as","Leptauchenia lullianus","","species","45422","Harrisonian","","24.8","20.43","Schultz and Falkenbach","1968","3069","Chordata","Mammalia","Artiodactyla","Merycoidodontidae","Leptauchenia","","","","","-103.800003","42.400002","""Pseudocyclopidius lullianus expiratus"": ""Ledingham Ranch"" in supposed ""upper Monroe Creek""","Tunnel Hill","","","US","Nebraska","southern Sioux","based on political unit","1","","Ledingham Ranch","gp_mid","-93.30","47.08","101","US","","Harrison","Arikaree","Lower","bed","","NPlat","8","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","","some genera","","","","","","North Platte river drainage<br>status unclear: specimen of Schultz and Falkenbach 1949  tentatively referred to Mesoreodon ""cheeki"" but also to  ""M."" megalodon; from ""Ledingham Ranch""","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Leptauchenia","Harrison","Arikaree","Lower","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","C. B. Schultz and C. H. Falkenbach. 1968. The Phylogeny of the Oreodonts. Part 1: Merycoidodontinae, Eporeodontinae, and Leptaucheniinae, Three Subfamilies Of Oreodonts, With an Appendix to the Revision Of The Merycoidodontidae, and Part 2. Summary and Conclusions Concerning the Merycoidodontidae. Bulletin of the American Museum of Natural History 139:1-498","2002-05-15 00:00:00","2022-10-12 18:24:44"
"182474","occ","4866","","17704","Merycochoerus superbus","species","48269","recombined as","Promerycochoerus superbus","","species","49398","Harrisonian","","24.8","20.43","Alroy","2002","6294","Chordata","Mammalia","Artiodactyla","Merycoidodontidae","Promerycochoerus","","","","","-103.800003","42.400002","","Tunnel Hill","","","US","Nebraska","southern Sioux","based on political unit","1","","Ledingham Ranch","gp_mid","-93.30","47.08","101","US","","Harrison","Arikaree","Lower","bed","","NPlat","8","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","","some genera","","","","","","North Platte river drainage<br>status unclear: specimen of Schultz and Falkenbach 1949  tentatively referred to Mesoreodon ""cheeki"" but also to  ""M."" megalodon; from ""Ledingham Ranch""","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Promerycochoerus","Harrison","Arikaree","Lower","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:29","2002-06-03 02:35:29"
"182476","occ","","","17704","Protomeryx leonardi","species","51064","recombined as","Miotylopus leonardi","","species","51064","Harrisonian","","24.8","20.43","Skinner et al.","1968","3174","Chordata","Mammalia","Artiodactyla","Camelidae","Miotylopus","","","","","-103.800003","42.400002","""Monroe Creek-Harrison sequence in the vicinity of the Tunnel Hill locality""","Tunnel Hill","","","US","Nebraska","southern Sioux","based on political unit","1","","Ledingham Ranch","gp_mid","-93.30","47.08","101","US","","Harrison","Arikaree","Lower","bed","","NPlat","8","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","","some genera","","","","","","North Platte river drainage<br>status unclear: specimen of Schultz and Falkenbach 1949  tentatively referred to Mesoreodon ""cheeki"" but also to  ""M."" megalodon; from ""Ledingham Ranch""","terrestrial","","actively mobile","ground dwelling","","browser, browser","viviparous","","","phosphatic","","","","Miotylopus","Harrison","Arikaree","Lower","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","M. F. Skinner, S. M. Skinner, and R. J. Gooris. 1968. Cenozoic rocks and faunas of Turtle Butte, south-central South Dakota. Bulletin of the American Museum of Natural History 138(7)","2002-05-15 00:00:00","2022-10-12 18:24:44"
"182575","occ","","","17732","Pseudopalaeocastor barbouri","species","51205","","Pseudopalaeocastor barbouri","","species","51779","Harrisonian","","24.8","20.43","Xu","1996","3779","Chordata","Mammalia","Rodentia","Castoridae","Pseudopalaeocastor","","","","","-103.800003","42.400002","","33 Ranch","","","US","Nebraska","Sioux","based on political unit","1","","Niobrara River","gp_mid","-93.30","47.08","101","US","","Harrison","Arikaree","Lower","bed","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","","some genera","","","","","","","terrestrial","","actively mobile","amphibious","","browser","viviparous","","","phosphatic","","","","Pseudopalaeocastor","Harrison","Arikaree","Lower","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","X. Xu. 1996. Castoridae.  In D. R. Prothero and R. J. Emry (eds.), The Terrestrial Eocene-Oligocene Transition in North America","2002-05-15 00:00:00","2002-05-15 02:00:00"
"182576","occ","4909","","17733","Merycoides harrisonensis","species","48295","recombined as","Paramerychyus harrisonensis","","species","48231","Harrisonian","","24.8","20.43","Alroy","2002","6294","Chordata","Mammalia","Artiodactyla","Merycoidodontidae","Paramerychyus","","","","","-103.800003","42.400002","","Agate (1/2 Mile N)","","","US","Nebraska","Sioux","based on political unit","1","","1/2 mi N of Agate Post Office","gp_mid","-93.30","47.08","101","US","","","","","","","","","","","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","some genera","","","","","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Paramerychyus","","","","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:29","2002-06-03 02:35:29"
"182577","occ","","","17734","Dikkomys n. sp. matthewi","species","45737","","Dikkomys matthewi","","species","45737","Harrisonian","","24.8","20.43","Wood","1936","3723","Chordata","Mammalia","Rodentia","Heteromyidae","Dikkomys","","","","","-103.800003","42.400002","""Lower Harrison... in ant hills at edge of breaks""","Agate (1 Mile NE)","","","US","Nebraska","Sioux","based on political unit","1","small collection","","gp_mid","-93.30","47.08","101","US","","Harrison","","","","","PineR","13","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","some genera","","","","","","","terrestrial","","actively mobile","ground dwelling","","granivore, browser","viviparous","","","phosphatic","","","","Dikkomys","Harrison","","","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","A. E. Wood. 1936. Geomyid rodents from the Middle Tertiary. American Museum Novitates 866","2002-05-15 00:00:00","2002-05-15 02:00:00"
"182579","occ","","","17736","Desmocyon thomsoni","species","45611","","Desmocyon thomsoni","","species","45465","Harrisonian","","24.8","20.43","Wang et al.","1999","3558","Chordata","Mammalia","Carnivora","Canidae","Desmocyon","","","","","-103.800003","42.400002","""15 ft above the contact with the lower Harrison""","Agate (3 Miles NE)","","","US","Nebraska","Sioux","based on political unit","1","small collection","","gp_mid","-93.30","47.08","101","US","","Marsland","Hemingford","","bed","","PineR","14","","bottom to top","","","","","= Upper Harrison beds","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","","some genera","","","","","","","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Desmocyon","Marsland","Hemingford","","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392","2002-05-15 00:00:00","2002-05-15 02:00:00"
"182580","occ","","","17736","Blastomeryx n. sp. tantillus","species","44567","subjective synonym of","Pseudoblastomeryx advena","","species","44548","Harrisonian","","24.8","20.43","Cook","1934","1268","Chordata","Mammalia","Artiodactyla","Moschidae","Pseudoblastomeryx","","","","","-103.800003","42.400002","","Agate (3 Miles NE)","","","US","Nebraska","Sioux","based on political unit","1","small collection","","gp_mid","-93.30","47.08","101","US","","Marsland","Hemingford","","bed","","PineR","14","","bottom to top","","","","","= Upper Harrison beds","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","","some genera","","","","","","","terrestrial","","actively mobile","ground dwelling","","browser, grazer","viviparous","","","phosphatic","","","","Pseudoblastomeryx","Marsland","Hemingford","","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","H. J. Cook. 1934. New artiodactyls from the Oligocene and Lower Miocene of Nebraska. American Midland Naturalist 15(2):148-165","2002-05-15 00:00:00","2002-05-15 02:00:00"
