"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_attr","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","ref_author","ref_pubyr","reference_no","phylum","class","order","family","genus","plant_organ","plant_organ2","abund_value","abund_unit","lng","lat","occurrence_comments","collection_name","collection_subset","collection_aka","cc","state","county","latlng_basis","latlng_precision","geogscale","geogcomments","paleomodel","paleolng","paleolat","geoplate","cc","protected","formation","stratgroup","member","stratscale","zone","localsection","localbed","localbedunit","localorder","regionalsection","regionalbed","regionalbedunit","regionalorder","stratcomments","lithdescript","lithology1","lithadj1","lithification1","minor_lithology1","fossilsfrom1","lithology2","lithadj2","lithification2","minor_lithology2","fossilsfrom2","environment","tectonic_setting","geology_comments","assembl_comps","articulated_parts","associated_parts","common_body_parts","rare_body_parts","feed_pred_traces","artifacts","component_comments","pres_mode","preservation_quality","spatial_resolution","temporal_resolution","lagerstatten","concentration","orientation","abund_in_sediment","sorting","fragmentation","bioerosion","encrustation","preservation_comments","collection_type","collection_methods","museum","collection_coverage","collection_size","rock_censused","collectors","collection_dates","collection_comments","taxonomy_comments","taxon_environment","environment_basis","motility","life_habit","vision","diet","reproduction","ontogeny","ecospace_comments","composition","architecture","thickness","reinforcement","genus","formation","stratgroup","member","time_bins","time_contain","time_major","time_buffer","time_overlap","primary_reference","created","modified"
"188060","occ","","","18573","Dinohippus mexicanus","species","45785","","Dinohippus mexicanus","","species","50544","Late Hemphillian","","10.3","4.9","MacFadden","1986","3851","Chordata","Mammalia","Perissodactyla","Equidae","Dinohippus","","","","","-81.949997","27.683332","","Palmetto Mine","","Palmetto Washer Plant","US","Florida","Polk","based on political unit","minutes","outcrop","""N1/2, NE1/4, NW1/4, Sec. 5, T. 32 S., R. 24 E."" (Becker 1985) (apparently near Baird, basis of coordinate)","gp_mid","-78.95","28.93","109","US","","Peace River","Hawthorn","Bone Valley","","","","","","","","","","","Berta and Galliano 1983 collected from coarse phosphatic gravels presumably of Upper Bone Valley Formation, not in situ.","","sandstone","pebbly,phosphatic","","argillaceous,sandy","Y","","","","","","marginal marine indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","field collection","","some genera","","","","","","","terrestrial","","actively mobile","","","browser","viviparous","","","phosphatic","","","","Dinohippus","Peace River","Hawthorn","Bone Valley","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","B. J. MacFadden. 1986. Fossil horses from ""Eohippus"" (Hyracotherium) to Equus; scaling, Cope's law, and the evolution of body size. Paleobiology 12(4):355-369","2002-05-15 00:00:00","2010-04-14 16:13:56"
"188069","occ","","","18577","Enhydritherium terraenovae","species","46080","","Enhydritherium terraenovae","","species","46080","Hemphillian","","10.3","4.9","Berta and Morgan","1985","1066","Chordata","Mammalia","Carnivora","Mustelidae","Enhydritherium","","","","","-81.800003","27.900000","TRO Quarry; new specimen from ""vicinity of TRO Quarry"" reported by Morgan 1994","Payne Creek Mine (Latest Hemphillian)","","TRO Quarry","US","Florida","Polk","based on political unit","1","small collection","","gp_mid","-78.79","29.15","109","US","","Bone Valley","Hawthorn","","member","","","","","","","","","","Age and Formation after Boessenecker et al 2019.\r\nMorgan (1994) lists the age as latest Hemphillian (Zanclean, early Pliocene); upper beds","","sandstone","pebbly,phosphatic","","argillaceous,sandy","Y","","","","","","marginal marine indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","some genera","","","","","","","terrestrial","","actively mobile","scansorial","","carnivore, omnivore","viviparous","","","phosphatic","","","","Enhydritherium","Bone Valley","Hawthorn","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","A. Berta and G. S. Morgan. 1985. A new sea otter (Carnivora: Mustelidae) from the late Miocene and early Pliocene (Hemphillian) of North America. Journal of Paleontology 59(4):809-819","2002-05-15 00:00:00","2010-04-14 16:14:39"
"188070","occ","6541","","18577","Lynx rexroadensis","species","47823","recombined as","Felis rexroadensis","","species","46527","Hemphillian","","10.3","4.9","Alroy","2002","6294","Chordata","Mammalia","Carnivora","Felidae","Felis","","","","","-81.800003","27.900000","","Payne Creek Mine (Latest Hemphillian)","","TRO Quarry","US","Florida","Polk","based on political unit","1","small collection","","gp_mid","-78.79","29.15","109","US","","Bone Valley","Hawthorn","","member","","","","","","","","","","Age and Formation after Boessenecker et al 2019.\r\nMorgan (1994) lists the age as latest Hemphillian (Zanclean, early Pliocene); upper beds","","sandstone","pebbly,phosphatic","","argillaceous,sandy","Y","","","","","","marginal marine indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","some genera","","","","","","","terrestrial","","actively mobile","scansorial","","carnivore","viviparous","","","phosphatic","","","","Felis","Bone Valley","Hawthorn","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:30","2002-06-03 02:35:30"
"188071","occ","","","18577","Megantereon hesperus","species","48040","","Megantereon hesperus","","species","47843","Hemphillian","","10.3","4.9","Berta and Galiano","1983","1064","Chordata","Mammalia","Carnivora","Felidae","Megantereon","","","","","-81.800003","27.900000","TRO Quarry","Payne Creek Mine (Latest Hemphillian)","","TRO Quarry","US","Florida","Polk","based on political unit","1","small collection","","gp_mid","-78.79","29.15","109","US","","Bone Valley","Hawthorn","","member","","","","","","","","","","Age and Formation after Boessenecker et al 2019.\r\nMorgan (1994) lists the age as latest Hemphillian (Zanclean, early Pliocene); upper beds","","sandstone","pebbly,phosphatic","","argillaceous,sandy","Y","","","","","","marginal marine indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","some genera","","","","","","","terrestrial","","actively mobile","scansorial","","carnivore","viviparous","","","phosphatic","","","","Megantereon","Bone Valley","Hawthorn","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","A. Berta and H. Galiano. 1983. Megantereon hesperus from the late Hemphillian of Florida with remarks on the phylogenetic relationships of machairodonts (Mammalia, Felidae, Machairodontinae). Journal of Paleontology 57(5):892-899","2002-05-15 00:00:00","2010-04-14 16:14:39"
"188072","occ","","","18577","Mylohyus elmorei","species","48895","","Mylohyus elmorei","","species","50906","Hemphillian","","10.3","4.9","Wright and Webb","1984","3777","Chordata","Mammalia","Artiodactyla","Tayassuidae","Mylohyus","","","","","-81.800003","27.900000","""TRO locality""","Payne Creek Mine (Latest Hemphillian)","","TRO Quarry","US","Florida","Polk","based on political unit","1","small collection","","gp_mid","-78.79","29.15","109","US","","Bone Valley","Hawthorn","","member","","","","","","","","","","Age and Formation after Boessenecker et al 2019.\r\nMorgan (1994) lists the age as latest Hemphillian (Zanclean, early Pliocene); upper beds","","sandstone","pebbly,phosphatic","","argillaceous,sandy","Y","","","","","","marginal marine indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","some genera","","","","","","","terrestrial","","actively mobile","","","browser, grazer","viviparous","","","phosphatic","","","","Mylohyus","Bone Valley","Hawthorn","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","D. B. Wright and S. D. Webb. 1984. Primitive Mylohyus (Artiodactyla: Tayassuidae) from the Late Hemphillian Bone Valley of Florida. Journal of Vertebrate Paleontology 3(3):152-159","2002-05-15 00:00:00","2010-04-14 16:14:39"
"188073","occ","","","18577","Catagonus brachydontus","species","44963","recombined as","Protherohyus brachydontus","","species","45575","Hemphillian","","10.3","4.9","Wright","1989","3774","Chordata","Mammalia","Artiodactyla","Tayassuidae","Protherohyus","","","","","-81.800003","27.900000","""TRO Quarry""; ""Payne Creek Mine""","Payne Creek Mine (Latest Hemphillian)","","TRO Quarry","US","Florida","Polk","based on political unit","1","small collection","","gp_mid","-78.79","29.15","109","US","","Bone Valley","Hawthorn","","member","","","","","","","","","","Age and Formation after Boessenecker et al 2019.\r\nMorgan (1994) lists the age as latest Hemphillian (Zanclean, early Pliocene); upper beds","","sandstone","pebbly,phosphatic","","argillaceous,sandy","Y","","","","","","marginal marine indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","some genera","","","","","","","terrestrial","","actively mobile","ground dwelling","","herbivore, omnivore","viviparous","","","phosphatic","","","","Protherohyus","Bone Valley","Hawthorn","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","D. B. Wright. 1989. Phylogenetic relationships of Catagonus wagneri: sister taxa from the Tertiary of North America. Advances in Neotropical Mammalogy","2002-05-15 00:00:00","2010-04-14 16:14:39"
"188074","occ","","","18577","Hexameryx simpsoni","species","46964","","Hexameryx simpsoni","","species","46964","Hemphillian","","10.3","4.9","Webb","1973","3566","Chordata","Mammalia","Artiodactyla","Antilocapridae","Hexameryx","","","","","-81.800003","27.900000","Payne Creek","Payne Creek Mine (Latest Hemphillian)","","TRO Quarry","US","Florida","Polk","based on political unit","1","small collection","","gp_mid","-78.79","29.15","109","US","","Bone Valley","Hawthorn","","member","","","","","","","","","","Age and Formation after Boessenecker et al 2019.\r\nMorgan (1994) lists the age as latest Hemphillian (Zanclean, early Pliocene); upper beds","","sandstone","pebbly,phosphatic","","argillaceous,sandy","Y","","","","","","marginal marine indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","some genera","","","","","","","terrestrial","","actively mobile","ground dwelling","","browser, grazer","viviparous","","","phosphatic","","","","Hexameryx","Bone Valley","Hawthorn","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","S. D. Webb. 1973. Pliocene Pronghorns of Florida. Journal of Mammalogy 54(1):203-221","2002-05-15 00:00:00","2010-04-14 16:14:39"
"188075","occ","","","18577","Pseudhipparion simpsoni","species","51155","","Pseudhipparion simpsoni","","species","51155","Hemphillian","","10.3","4.9","Hulbert","1988","1951","Chordata","Mammalia","Perissodactyla","Equidae","Pseudhipparion","","","","","-81.800003","27.900000","TRO Quarry","Payne Creek Mine (Latest Hemphillian)","","TRO Quarry","US","Florida","Polk","based on political unit","1","small collection","","gp_mid","-78.79","29.15","109","US","","Bone Valley","Hawthorn","","member","","","","","","","","","","Age and Formation after Boessenecker et al 2019.\r\nMorgan (1994) lists the age as latest Hemphillian (Zanclean, early Pliocene); upper beds","","sandstone","pebbly,phosphatic","","argillaceous,sandy","Y","","","","","","marginal marine indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","some genera","","","","","","","terrestrial","","actively mobile","","","grazer","viviparous","","","phosphatic","","","","Pseudhipparion","Bone Valley","Hawthorn","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","R. C. Hulbert, Jr. 1988. Cormohipparion and Hipparion (Mammalia, Perissodactyla, Equidae) from the Late Neogene of Florida. Bulletin of the Florida State Museum, Biological Sciences 33(5):229-338","2002-05-15 00:00:00","2010-04-14 16:14:39"
"188076","occ","6542","","18577","Nannippus aztecus","species","48954","","Nannippus aztecus","","species","48954","Hemphillian","","10.3","4.9","Alroy","2002","6294","Chordata","Mammalia","Perissodactyla","Equidae","Nannippus","","","","","-81.800003","27.900000","","Payne Creek Mine (Latest Hemphillian)","","TRO Quarry","US","Florida","Polk","based on political unit","1","small collection","","gp_mid","-78.79","29.15","109","US","","Bone Valley","Hawthorn","","member","","","","","","","","","","Age and Formation after Boessenecker et al 2019.\r\nMorgan (1994) lists the age as latest Hemphillian (Zanclean, early Pliocene); upper beds","","sandstone","pebbly,phosphatic","","argillaceous,sandy","Y","","","","","","marginal marine indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","some genera","","","","","","","terrestrial","","actively mobile","","","grazer","viviparous","","","phosphatic","","","","Nannippus","Bone Valley","Hawthorn","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:30","2002-06-03 02:35:30"
"188077","occ","","","18577","Neohipparion eurystyle","species","49036","","Neohipparion eurystyle","","species","46267","Hemphillian","","10.3","4.9","Hulbert","1987","3850","Chordata","Mammalia","Perissodactyla","Equidae","Neohipparion","","","","","-81.800003","27.900000","","Payne Creek Mine (Latest Hemphillian)","","TRO Quarry","US","Florida","Polk","based on political unit","1","small collection","","gp_mid","-78.79","29.15","109","US","","Bone Valley","Hawthorn","","member","","","","","","","","","","Age and Formation after Boessenecker et al 2019.\r\nMorgan (1994) lists the age as latest Hemphillian (Zanclean, early Pliocene); upper beds","","sandstone","pebbly,phosphatic","","argillaceous,sandy","Y","","","","","","marginal marine indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","some genera","","","","","","","terrestrial","","actively mobile","","","grazer","viviparous","","","phosphatic","","","","Neohipparion","Bone Valley","Hawthorn","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","R. C. Hulbert, Jr. 1987. Late Neogene Neohipparion (Mammalia, Equidae) from the Gulf Coastal Plain of Florida and Texas. Journal of Paleontology 61(4):809-830","2002-05-15 00:00:00","2010-04-14 16:14:39"
"188078","occ","6543","","18577","Hippotherium emsliei","species","47037","recombined as","Cormohipparion emsliei","","species","45275","Hemphillian","","10.3","4.9","Alroy","2002","6294","Chordata","Mammalia","Perissodactyla","Equidae","Cormohipparion","","","","","-81.800003","27.900000","","Payne Creek Mine (Latest Hemphillian)","","TRO Quarry","US","Florida","Polk","based on political unit","1","small collection","","gp_mid","-78.79","29.15","109","US","","Bone Valley","Hawthorn","","member","","","","","","","","","","Age and Formation after Boessenecker et al 2019.\r\nMorgan (1994) lists the age as latest Hemphillian (Zanclean, early Pliocene); upper beds","","sandstone","pebbly,phosphatic","","argillaceous,sandy","Y","","","","","","marginal marine indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","some genera","","","","","","","terrestrial","","actively mobile","","","grazer, browser","viviparous","","","phosphatic","","","","Cormohipparion","Bone Valley","Hawthorn","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:30","2002-06-03 02:35:30"
"188079","occ","","","18577","Dinohippus mexicanus","species","45785","","Dinohippus mexicanus","","species","50544","Hemphillian","","10.3","4.9","MacFadden","1986","3851","Chordata","Mammalia","Perissodactyla","Equidae","Dinohippus","","","","","-81.800003","27.900000","","Payne Creek Mine (Latest Hemphillian)","","TRO Quarry","US","Florida","Polk","based on political unit","1","small collection","","gp_mid","-78.79","29.15","109","US","","Bone Valley","Hawthorn","","member","","","","","","","","","","Age and Formation after Boessenecker et al 2019.\r\nMorgan (1994) lists the age as latest Hemphillian (Zanclean, early Pliocene); upper beds","","sandstone","pebbly,phosphatic","","argillaceous,sandy","Y","","","","","","marginal marine indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","some genera","","","","","","","terrestrial","","actively mobile","","","browser","viviparous","","","phosphatic","","","","Dinohippus","Bone Valley","Hawthorn","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","B. J. MacFadden. 1986. Fossil horses from ""Eohippus"" (Hyracotherium) to Equus; scaling, Cope's law, and the evolution of body size. Paleobiology 12(4):355-369","2002-05-15 00:00:00","2010-04-14 16:14:39"
