"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_attr","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","ref_author","ref_pubyr","reference_no","phylum","class","order","family","genus","plant_organ","plant_organ2","abund_value","abund_unit","lng","lat","occurrence_comments","collection_name","collection_subset","collection_aka","cc","state","county","latlng_basis","latlng_precision","geogscale","geogcomments","paleomodel","paleolng","paleolat","geoplate","cc","protected","formation","stratgroup","member","stratscale","zone","localsection","localbed","localbedunit","localorder","regionalsection","regionalbed","regionalbedunit","regionalorder","stratcomments","lithdescript","lithology1","lithadj1","lithification1","minor_lithology1","fossilsfrom1","lithology2","lithadj2","lithification2","minor_lithology2","fossilsfrom2","environment","tectonic_setting","geology_comments","assembl_comps","articulated_parts","associated_parts","common_body_parts","rare_body_parts","feed_pred_traces","artifacts","component_comments","pres_mode","preservation_quality","spatial_resolution","temporal_resolution","lagerstatten","concentration","orientation","abund_in_sediment","sorting","fragmentation","bioerosion","encrustation","preservation_comments","collection_type","collection_methods","museum","collection_coverage","collection_size","rock_censused","collectors","collection_dates","collection_comments","taxonomy_comments","taxon_environment","environment_basis","motility","life_habit","vision","diet","reproduction","ontogeny","ecospace_comments","composition","architecture","thickness","reinforcement","genus","formation","stratgroup","member","time_bins","time_contain","time_major","time_buffer","time_overlap","primary_reference","created","modified"
"184635","occ","","","18093","Pediomeryx hemphillensis","species","50059","","Pediomeryx hemphillensis","","species","50059","Late Hemphillian","","10.3","4.9","Janis and Manning","1998","2014","Chordata","Mammalia","Artiodactyla","Palaeomerycidae","Pediomeryx","","","","","-101.300003","35.000000","""Christian Pit 2"" (thought to be Christian Ranch)","Christian Ranch","","UCMP V-5328; Christian Place Quarry","US","Texas","Armstrong","based on political unit","1","","Horseshoe Canyon, SW of Claude","gp_mid","-98.30","36.88","101","US","","","","","","","Clare","4","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","Richey 1979 is uncertain that F:AM Christian Place and UCMP Christian Ranch are exactly the same locality, but Schultz implies that they are","terrestrial","","actively mobile","","","browser, grazer","viviparous","","","phosphatic","","","","Pediomeryx","","","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","C. M. Janis and E. Manning. 1998. Dromomerycidae.  In C. M. Janis, K. M. Scott, and L. L. Jacobs (eds.), Evolution of Tertiary mammals of North America","2002-05-15 00:00:00","2002-05-15 02:00:00"
"184644","occ","","","18095","Hypolagus fontinalis","species","47234","","Hypolagus fontinalis","","species","47234","Clarendonian","","13.6","10.3","Skinner and Johnson","1984","6193","Chordata","Mammalia","Lagomorpha","Leporidae","Hypolagus","","","","","-100.000000","42.700001","FMNH: mentioned by Dawson 1958","Clayton Quarry","","","US","Nebraska","Brown","based on political unit","1","small collection","","gp_mid","-94.74","45.36","101","US","","Ash Hollow","","Merritt Dam","","","ValAH","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","","","","","","","","probably the same as the FMNH ""Quinn Canyon"" site; the quarry is in Quinn Canyon and no other FMNH collection from this area is mentioned by Skinner and Johnson; this locality is said by Korth 1997a to be in the Cap Rock Member based on the authority of Skinner and Johnson, which may relate to the fact that these authors place Clayton Quarry very low in the Merritt Dam Member<br>FMNH specimens seen by JA on 30.5.91<br>equids: Hulbert 1989 pers. commun.<br>270 F:AM specimens (Skinner and Johnson 1984), but list is mostly based on FMNH","terrestrial","","actively mobile","ground dwelling","","grazer, browser","viviparous","","","phosphatic","","","","Hypolagus","Ash Hollow","","Merritt Dam","Serravallian","-","Serravallian","Serravallian, Tortonian","Serravallian, Tortonian","M. F. Skinner and F. W. Johnson. 1984. Tertiary stratigraphy and the Frick Collection of fossil vertebrates from north-central Nebraska. Bulletin of the American Museum of Natural History 178(3):1-368","2002-05-15 00:00:00","2011-05-09 20:55:34"
"184645","occ","","","18095","Mioheteromys n. sp. agrarius","species","48699","recombined as","Diprionomys agrarius","","species","45848","Clarendonian","","13.6","10.3","Korth","1997","2132","Chordata","Mammalia","Rodentia","Heteromyidae","Diprionomys","","","","","-100.000000","42.700001","of Wood 1935 from FMNH ""Quinn Canyon"" locality DUPLICATE REF 2132 or 2133","Clayton Quarry","","","US","Nebraska","Brown","based on political unit","1","small collection","","gp_mid","-94.74","45.36","101","US","","Ash Hollow","","Merritt Dam","","","ValAH","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","","","","","","","","probably the same as the FMNH ""Quinn Canyon"" site; the quarry is in Quinn Canyon and no other FMNH collection from this area is mentioned by Skinner and Johnson; this locality is said by Korth 1997a to be in the Cap Rock Member based on the authority of Skinner and Johnson, which may relate to the fact that these authors place Clayton Quarry very low in the Merritt Dam Member<br>FMNH specimens seen by JA on 30.5.91<br>equids: Hulbert 1989 pers. commun.<br>270 F:AM specimens (Skinner and Johnson 1984), but list is mostly based on FMNH","terrestrial","","actively mobile","ground dwelling","","granivore, browser","viviparous","","","phosphatic","","","","Diprionomys","Ash Hollow","","Merritt Dam","Serravallian","-","Serravallian","Serravallian, Tortonian","Serravallian, Tortonian","W. W. Korth. 1997. A new subfamily of primitive pocket mice (Rodentia, Heteromyidae) from the middle Tertiary of North America. Paludicola 1(2):33-66","2002-05-15 00:00:00","2011-05-09 20:55:34"
"184648","occ","","","18095","Barbourofelis whitfordi","species","44432","","Barbourofelis whitfordi","","species","46437","Clarendonian","","13.6","10.3","Skinner and Johnson","1984","6193","Chordata","Mammalia","Carnivora","Barbourofelidae","Barbourofelis","","","","","-100.000000","42.700001","","Clayton Quarry","","","US","Nebraska","Brown","based on political unit","1","small collection","","gp_mid","-94.74","45.36","101","US","","Ash Hollow","","Merritt Dam","","","ValAH","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","","","","","","","","probably the same as the FMNH ""Quinn Canyon"" site; the quarry is in Quinn Canyon and no other FMNH collection from this area is mentioned by Skinner and Johnson; this locality is said by Korth 1997a to be in the Cap Rock Member based on the authority of Skinner and Johnson, which may relate to the fact that these authors place Clayton Quarry very low in the Merritt Dam Member<br>FMNH specimens seen by JA on 30.5.91<br>equids: Hulbert 1989 pers. commun.<br>270 F:AM specimens (Skinner and Johnson 1984), but list is mostly based on FMNH","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Barbourofelis","Ash Hollow","","Merritt Dam","Serravallian","-","Serravallian","Serravallian, Tortonian","Serravallian, Tortonian","M. F. Skinner and F. W. Johnson. 1984. Tertiary stratigraphy and the Frick Collection of fossil vertebrates from north-central Nebraska. Bulletin of the American Museum of Natural History 178(3):1-368","2002-05-15 00:00:00","2011-05-09 20:55:34"
"184649","occ","","","18095","Cynarctus crucidens","species","45442","","Cynarctus crucidens","","species","45442","Clarendonian","","13.6","10.3","Wang et al.","1999","3558","Chordata","Mammalia","Carnivora","Canidae","Cynarctus","","","","","-100.000000","42.700001","","Clayton Quarry","","","US","Nebraska","Brown","based on political unit","1","small collection","","gp_mid","-94.74","45.36","101","US","","Ash Hollow","","Merritt Dam","","","ValAH","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","","","","","","","","probably the same as the FMNH ""Quinn Canyon"" site; the quarry is in Quinn Canyon and no other FMNH collection from this area is mentioned by Skinner and Johnson; this locality is said by Korth 1997a to be in the Cap Rock Member based on the authority of Skinner and Johnson, which may relate to the fact that these authors place Clayton Quarry very low in the Merritt Dam Member<br>FMNH specimens seen by JA on 30.5.91<br>equids: Hulbert 1989 pers. commun.<br>270 F:AM specimens (Skinner and Johnson 1984), but list is mostly based on FMNH","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Cynarctus","Ash Hollow","","Merritt Dam","Serravallian","-","Serravallian","Serravallian, Tortonian","Serravallian, Tortonian","X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392","2002-05-15 00:00:00","2011-05-09 20:55:34"
"184650","occ","","","18095","Aelurodon taxoides","species","43778","","Aelurodon taxoides","","species","43778","Clarendonian","","13.6","10.3","Wang et al.","1999","3558","Chordata","Mammalia","Carnivora","Canidae","Aelurodon","","","","","-100.000000","42.700001","","Clayton Quarry","","","US","Nebraska","Brown","based on political unit","1","small collection","","gp_mid","-94.74","45.36","101","US","","Ash Hollow","","Merritt Dam","","","ValAH","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","","","","","","","","probably the same as the FMNH ""Quinn Canyon"" site; the quarry is in Quinn Canyon and no other FMNH collection from this area is mentioned by Skinner and Johnson; this locality is said by Korth 1997a to be in the Cap Rock Member based on the authority of Skinner and Johnson, which may relate to the fact that these authors place Clayton Quarry very low in the Merritt Dam Member<br>FMNH specimens seen by JA on 30.5.91<br>equids: Hulbert 1989 pers. commun.<br>270 F:AM specimens (Skinner and Johnson 1984), but list is mostly based on FMNH","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Aelurodon","Ash Hollow","","Merritt Dam","Serravallian","-","Serravallian","Serravallian, Tortonian","Serravallian, Tortonian","X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392","2002-05-15 00:00:00","2011-05-09 20:55:34"
"184651","occ","","","18095","Paratomarctus euthos","species","49957","","Paratomarctus euthos","","species","45458","Clarendonian","","13.6","10.3","Wang et al.","1999","3558","Chordata","Mammalia","Carnivora","Canidae","Paratomarctus","","","","","-100.000000","42.700001","multiple specimens from ""Clayton or East Clayton quarries"" (so possibly not present here)","Clayton Quarry","","","US","Nebraska","Brown","based on political unit","1","small collection","","gp_mid","-94.74","45.36","101","US","","Ash Hollow","","Merritt Dam","","","ValAH","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","","","","","","","","probably the same as the FMNH ""Quinn Canyon"" site; the quarry is in Quinn Canyon and no other FMNH collection from this area is mentioned by Skinner and Johnson; this locality is said by Korth 1997a to be in the Cap Rock Member based on the authority of Skinner and Johnson, which may relate to the fact that these authors place Clayton Quarry very low in the Merritt Dam Member<br>FMNH specimens seen by JA on 30.5.91<br>equids: Hulbert 1989 pers. commun.<br>270 F:AM specimens (Skinner and Johnson 1984), but list is mostly based on FMNH","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Paratomarctus","Ash Hollow","","Merritt Dam","Serravallian","-","Serravallian","Serravallian, Tortonian","Serravallian, Tortonian","X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392","2002-05-15 00:00:00","2011-05-09 20:55:34"
"184652","occ","","","18095","Epicyon saevus","species","46210","","Epicyon saevus","","species","44881","Clarendonian","","13.6","10.3","Wang et al.","1999","3558","Chordata","Mammalia","Carnivora","Canidae","Epicyon","","","","","-100.000000","42.700001","","Clayton Quarry","","","US","Nebraska","Brown","based on political unit","1","small collection","","gp_mid","-94.74","45.36","101","US","","Ash Hollow","","Merritt Dam","","","ValAH","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","","","","","","","","probably the same as the FMNH ""Quinn Canyon"" site; the quarry is in Quinn Canyon and no other FMNH collection from this area is mentioned by Skinner and Johnson; this locality is said by Korth 1997a to be in the Cap Rock Member based on the authority of Skinner and Johnson, which may relate to the fact that these authors place Clayton Quarry very low in the Merritt Dam Member<br>FMNH specimens seen by JA on 30.5.91<br>equids: Hulbert 1989 pers. commun.<br>270 F:AM specimens (Skinner and Johnson 1984), but list is mostly based on FMNH","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Epicyon","Ash Hollow","","Merritt Dam","Serravallian","-","Serravallian","Serravallian, Tortonian","Serravallian, Tortonian","X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392","2002-05-15 00:00:00","2011-05-09 20:55:34"
"184655","occ","","","18095","Ustatochoerus profectus","species","52622","","Ustatochoerus profectus","","species","48241","Clarendonian","","13.6","10.3","Skinner and Johnson","1984","6193","Chordata","Mammalia","Artiodactyla","Merycoidodontidae","Ustatochoerus","","","","","-100.000000","42.700001","","Clayton Quarry","","","US","Nebraska","Brown","based on political unit","1","small collection","","gp_mid","-94.74","45.36","101","US","","Ash Hollow","","Merritt Dam","","","ValAH","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","","","","","","","","probably the same as the FMNH ""Quinn Canyon"" site; the quarry is in Quinn Canyon and no other FMNH collection from this area is mentioned by Skinner and Johnson; this locality is said by Korth 1997a to be in the Cap Rock Member based on the authority of Skinner and Johnson, which may relate to the fact that these authors place Clayton Quarry very low in the Merritt Dam Member<br>FMNH specimens seen by JA on 30.5.91<br>equids: Hulbert 1989 pers. commun.<br>270 F:AM specimens (Skinner and Johnson 1984), but list is mostly based on FMNH","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Ustatochoerus","Ash Hollow","","Merritt Dam","Serravallian","-","Serravallian","Serravallian, Tortonian","Serravallian, Tortonian","M. F. Skinner and F. W. Johnson. 1984. Tertiary stratigraphy and the Frick Collection of fossil vertebrates from north-central Nebraska. Bulletin of the American Museum of Natural History 178(3):1-368","2002-05-15 00:00:00","2022-08-21 16:46:23"
"184658","occ","","","18095","Calippus martini","species","44774","","Calippus martini","","species","44774","Clarendonian","","13.6","10.3","Hulbert","1989","1952","Chordata","Mammalia","Perissodactyla","Equidae","Calippus","","","","","-100.000000","42.700001","pers. commun.","Clayton Quarry","","","US","Nebraska","Brown","based on political unit","1","small collection","","gp_mid","-94.74","45.36","101","US","","Ash Hollow","","Merritt Dam","","","ValAH","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","","","","","","","","probably the same as the FMNH ""Quinn Canyon"" site; the quarry is in Quinn Canyon and no other FMNH collection from this area is mentioned by Skinner and Johnson; this locality is said by Korth 1997a to be in the Cap Rock Member based on the authority of Skinner and Johnson, which may relate to the fact that these authors place Clayton Quarry very low in the Merritt Dam Member<br>FMNH specimens seen by JA on 30.5.91<br>equids: Hulbert 1989 pers. commun.<br>270 F:AM specimens (Skinner and Johnson 1984), but list is mostly based on FMNH","terrestrial","","actively mobile","","","grazer","viviparous","","","phosphatic","","","","Calippus","Ash Hollow","","Merritt Dam","Serravallian","-","Serravallian","Serravallian, Tortonian","Serravallian, Tortonian","R. C. Hulbert, Jr. 1989. Phylogenetic Interrelationships and Evolution of North American Late Equidae.  In D. R. Prothero and R. M. Schoch (eds.), The Evolution of Perissodactyls. Oxford University Press, USA.","2002-05-15 00:00:00","2011-05-09 20:55:34"
